cnty,ExcessDrink_Percent,femalePOP165210D$10,hispanicPOP405210D$10,blackPOP255210D$10,forgnbornHC03_VC134ACS3yr$10,hsgradHC03_VC93ACS3yr$10,bachdegHC03_VC94ACS3yr$10,logincomeHC01_VC85ACS3yr$10,unemployAve_BLSLAUS$0910,marriedaveHC03_AC3yr$10,age_1to14,age_15to29,age_30to60,age_gte61,avg_zhs_zloginc
18099,11,50.5,8.4,0.5,3.6,83.3,15.7,4.65746,12.5,57.55,0.208361115,0.18302465349999997,0.3955526605,0.2000693845,-0.12726054901655048
18103,20,46.7,2.5,4.5,1.3,82.2,9.7,4.56888,13.5500001907349,53.05,0.1771029835,0.1855921645,0.4293574685,0.197882646,-1.136557342000964
18105,17,50.1,2.9,3.3,7.3,91.7,44,4.56664,6.90000009536743,37.05,0.1268696035,0.3992925665,0.31982758949999995,0.14429459,0.2663832115752429
18107,16,49.6,4.6,0.9,2.4,87.7,17.8,4.65701,10.0500001907349,56.3,0.183705284,0.1951002325,0.3980900479999999,0.20990294350000002,0.5281224694331865
18109,18,50.4,1.2,0.3,1,85.9,15.1,4.74644,9.55000019073486,60,0.19387435050000001,0.1759329745,0.4301803575,0.18826071899999997,1.110737581388046
18113,16,50,9.6,0.4,5.5,82.3,12.1,4.65522,15.1499996185303,55.9,0.2104486855,0.18761877000000002,0.408198656,0.1803410015,-0.298538679957511
18119,23,49.9,0.9,0.3,1.3,81.3,8.9,4.63799,10.1000003814697,56.95,0.1770081945,0.17043795,0.4271435685,0.2138891355,-0.6127072589656171
18127,19,50.9,8.5,3,3.7,91.6,25.3,4.76606,9.10000038146973,53.75,0.18816722349999998,0.197597707,0.422295501,0.1810545825,2.15233882836232
18129,19,50.2,1,0.9,1.5,89.6,19,4.7446,7.94999980926514,60.5,0.1790980165,0.1780359215,0.4266329775,0.20426820749999997,1.647922672672514
18133,10,47.2,1.5,4,2.1,85.3,17.8,4.68539,10.8999996185303,51.85,0.16083850500000002,0.2354855795,0.40576002749999995,0.18804595600000001,0.438830136292625
18135,16,50.7,3,0.4,0.5,87,12.3,4.60236,11.6999998092651,56.3,0.1880557625,0.1694531235,0.3994536655,0.23109253500000002,-0.09777027187862103
18137,24,50.7,1.5,0.2,1.1,86.2,15.4,4.67749,10.8500003814697,58.25,0.20248907900000002,0.1776152135,0.40381660300000005,0.203423928,0.498457326518812
18141,19,51.5,7.3,12.7,5.4,87.3,25.6,4.63568,11.3999996185303,47,0.1905737805,0.221969958,0.389835743,0.18476442399999998,0.26482646616926697
18145,16,50.4,3.7,1,3.2,86.1,15.1,4.70285,10.1999998092651,54.45,0.1890154455,0.178482745,0.4260788845,0.19474944249999998,0.725206046003103
18147,20,49.7,2.5,0.5,1.6,85.7,15.8,4.71812,9.05000019073486,62.45,0.1823334525,0.167816422,0.42374246899999995,0.214312404,0.810795326212018
18149,20,50.6,3.3,0.3,1.1,79.4,11.6,4.57694,13.3500003814697,56.45,0.1859949005,0.18047155050000002,0.40975363649999996,0.21172709799999997,-1.4795179697631702
18151,20,49.5,2.9,0.5,1.7,88.8,19.7,4.66628,13.3500003814697,59.8,0.176196206,0.19980401949999999,0.4024892365,0.21141293200000003,0.781405824378521
18153,16,45.7,1.4,4.5,1,85.7,13.7,4.63275,10.25,51.8,0.162455716,0.195318977,0.42410776099999997,0.207163094,-0.002984363680765989
18157,17,49,7.5,4,10.3,90.9,36.4,4.62806,9,42.95,0.16005883,0.361891116,0.33029150349999997,0.1344962245,0.731921814442285
18163,15,51.8,2.2,9.1,2.6,87.2,21.8,4.62284,8.39999961853027,46.75,0.17269867900000002,0.22483590400000003,0.3916321305,0.19777991749999999,0.127438086509784
18167,16,49.4,2.3,6.9,2.9,85.2,20.6,4.58493,10.5500001907349,44.85,0.1644156595,0.2507805655,0.385941292,0.187464713,-0.533785799046907
18169,19,51.4,2.1,0.5,1.4,85,14.1,4.62414,12,58.35,0.171988729,0.19508617150000002,0.38181294899999996,0.24027735199999997,-0.1900061090611761
18173,13,50.7,1.6,1.3,2.9,91,25.6,4.77589,7.65000009536743,64.15,0.20159153349999998,0.16467400799999998,0.4254066285,0.19602069349999998,2.156086817489699
18175,14,50.1,1.1,0.2,0.7,80.5,10.4,4.60133,11.1499996185303,56.15,0.19531099400000002,0.179953142,0.421262706,0.1921677245,-1.082104956727423
18177,10,51.4,2.6,5,2.1,81.2,16.8,4.59716,12.4499998092651,49.2,0.176504217,0.191096902,0.3957609005,0.22378448150000002,-1.016907089018677
18179,8,50.8,2,0.3,0.8,89,14.8,4.66825,10.0500001907349,58.8,0.189924029,0.184805485,0.40068837500000004,0.212226432,0.83016974022369
18181,11,50.8,7.1,0.3,3.8,88.1,15.9,4.65706,10.75,65.35,0.186084456,0.16261654,0.402642744,0.2364125565,0.588569324273564
18183,21,50.3,1.5,0.3,0.9,90.8,15.7,4.68631,11.4499998092651,57.95,0.1889504265,0.176746336,0.42154699599999995,0.20022228549999999,1.272190669812411
19011,19,50,1.1,0.4,1,92.2,17.8,4.73878,6.44999980926514,65.1,0.1944185745,0.165341759,0.42149762999999996,0.206246442,1.982250724573709
19013,19,51.4,3.7,8.9,4.8,89.3,24.9,4.64726,6.09999990463257,47.9,0.1680057925,0.2648185985,0.3629338355,0.19143945050000002,0.6750626600909952
19015,22,49.8,1.9,0.8,0.3,91.6,18.8,4.69089,5.80000019073486,57.2,0.18085002700000002,0.183474148,0.408347472,0.21629028799999997,1.435789463371794
19017,24,51.1,1,0.8,1,94.2,25.8,4.76036,5.19999980926514,59.8,0.17170477299999998,0.218808892,0.368995107,0.23083426299999996,2.4878107664388303
19019,20,50.4,1.2,0.3,0.4,91.2,18.4,4.71481,6.44999980926514,63.5,0.211456161,0.174947819,0.389408551,0.20962712449999998,1.603833872051754
19021,19,49.9,22.7,2.7,14.8,79,22.6,4.66566,5.15000009536743,51.8,0.18897841,0.22056186900000002,0.37709026300000004,0.1984990115,-0.693775026410001
19027,20,51.3,1.6,0.4,1.2,89.4,20.6,4.66098,4.19999980926514,58.3,0.1888878605,0.165647521,0.3959113475,0.23637023449999997,0.8208395383695031
19033,18,51.2,3.8,1.3,2.5,92.1,20.2,4.64825,6.94999980926514,52.55,0.165358681,0.182270251,0.40094381850000005,0.240696562,1.1042913702419719
19045,24,50.8,2.5,2.6,1.3,89.3,16.8,4.67788,7.05000019073486,53.65,0.181905922,0.17731584849999998,0.40028881250000004,0.22776735299999998,0.966944282493676
19049,19,51.1,6.1,1.4,6,93.6,41.4,4.83355,4.90000009536743,62.3,0.2338824705,0.1792848315,0.4266471055,0.14262141750000004,3.09553065613557
19057,19,51.4,2.6,5.1,2,90.4,18.2,4.61445,7.84999990463257,52.3,0.1797087045,0.17649143350000002,0.39369320649999995,0.2379157255,0.527223262890505
19061,31,50.7,1.9,2.7,1.5,90.3,25.6,4.6847,6.30000019073486,54.55,0.184199637,0.20991749450000002,0.3864635025,0.2070341605,1.1818807357927121
19065,22,50,1.8,0.9,0.3,88.3,18.6,4.62835,8,53.2,0.16882728600000002,0.186216154,0.38005495899999997,0.252465241,0.34487967462839597
19087,18,48.8,3.8,2.2,5.6,89.3,20.1,4.61343,9.10000038146973,53.45,0.17892782000000002,0.189843637,0.3969392955,0.22203861249999998,0.352582082498482
19097,25,50.4,1.1,0.3,0.6,88.3,15.8,4.60968,7.84999990463257,62.7,0.1780688255,0.160373091,0.4034787785,0.2477693965,0.166910050518072
19099,19,49.1,1.5,1.3,1.1,91.1,16.7,4.65908,8.44999980926514,54.35,0.1778503195,0.1704963175,0.4147251255,0.2257727045,1.0576015085630344
19103,22,50,4.7,4.8,8.5,95.1,50.7,4.7065,4.34999990463257,42.95,0.155985388,0.345361273,0.357966006,0.1275878365,2.109329551517162
19105,32,48.1,1.3,2,1,89.8,17.5,4.69347,6.80000019073486,55.2,0.170850379,0.1658292575,0.4197926315,0.232010403,1.190516955938246
19111,26,49.4,3,3.1,1.2,87.9,14.1,4.62634,9.94999980926514,51.55,0.16805885450000002,0.177386718,0.40724219599999995,0.23497241,0.26574934559111807
19113,19,50.8,2.6,4,3,93.4,30.1,4.73746,6.05000019073486,52.25,0.19143077,0.2092931105,0.40396675000000004,0.1819626995,2.149578683447135
19123,8,49.7,1.6,1.1,1.6,88.1,20.3,4.65091,7.65000009536743,57.15,0.190625494,0.194603066,0.38904774500000006,0.2128544125,0.5299451577883674
19125,11,50.3,1.6,0.7,2.1,92.8,22.7,4.71833,6.44999980926514,62.45,0.193351621,0.2009364485,0.384950171,0.2081701715,1.877268808930439
19127,16,49.7,17.3,1.7,11.2,85.4,18.5,4.64456,7.19999980926514,54.65,0.195680515,0.1862409745,0.3817084035,0.2230172745,0.06461542403990171
19139,21,50.3,15.9,1.4,6.9,85.3,17.8,4.69301,8.19999980926514,54.3,0.2029950865,0.186498567,0.40427177200000003,0.1921233335,0.511466908425495
19149,26,50.5,3,0.3,1.2,92.5,19.3,4.77363,4.59999990463257,63.7,0.1986598785,0.163870415,0.4057240635,0.219713699,2.3594320113569403
19153,19,51,7.6,6,8.2,90.9,32.9,4.746,6.15000009536743,52.9,0.2009113965,0.213956496,0.413592923,0.1565242965,1.85617127708672
19155,22,51,6.6,1.4,3.7,88.7,17.1,4.67455,5.15000009536743,53.05,0.18599672350000002,0.1982213785,0.40331953150000005,0.1980534585,0.845246087727545
19163,24,51,5.6,7.1,3.6,91.7,30.1,4.70392,7,51.45,0.1909017065,0.20076448949999998,0.40792153400000003,0.187055807,1.574988996142205
19167,14,50.1,8.9,0.4,6.3,86.7,21.7,4.71558,4.09999990463257,60.15,0.208652146,0.24242869800000003,0.34757634099999996,0.18572648949999998,0.936508657836034
19169,18,48.2,3,2.5,8,95.6,47.3,4.68108,4.69999980926514,42.3,0.139288202,0.403806634,0.3081829705,0.13827358550000002,1.9419791245458622
19179,14,51.1,9.1,1.4,6.3,83.7,16,4.5932,8.35000038146973,53.8,0.1752386665,0.196766096,0.39378210850000006,0.2209270645,-0.679841360300166
19181,20,51.3,1.9,0.5,1,95.3,28.9,4.78249,5.84999990463257,59.9,0.202582484,0.190649896,0.4072752175,0.1879356015,2.86368058983937
19183,14,51,5.2,0.7,2.6,88.1,20.4,4.6864,5.34999990463257,60.65,0.19465766,0.163359388,0.39717464399999997,0.2323627435,0.868249494139487
19187,19,48.8,3.8,3.8,2.8,88.8,19.4,4.58959,7.5,48.3,0.1693597875,0.216718132,0.37870513699999997,0.22378441599999996,0.050367234500605984
19191,21,50.4,2,0.6,2.2,91.8,27.1,4.72644,5.94999980926514,54.75,0.1557316675,0.2510925475,0.361328375,0.22151252899999999,1.804650860610907
19193,20,50.7,13.7,2.4,7.9,85.8,21,4.63323,6.19999980926514,48.95,0.206684415,0.2139093495,0.384826456,0.1795100925,0.016583739920684987
20009,14,50.9,13.3,1.4,7.3,87.5,18.9,4.64627,5.75,53.5,0.18997345799999998,0.1955173685,0.37732286649999996,0.22376516849999997,0.3957595389416576
20015,12,49.6,3.9,1.7,1.8,91.9,24.4,4.74653,8,60,0.2085039495,0.194353996,0.4074865135,0.1773085685,2.0111490300293493
20021,12,50.3,2,0.5,0.3,85.5,12.6,4.57451,8.69999980926514,55.45,0.19571668399999997,0.1737150835,0.39750383400000006,0.219924008,-0.588135571903435
20035,10,50.1,9.1,2.8,3.7,86,19.2,4.61116,7.34999990463257,51,0.189482556,0.20653195600000002,0.376354952,0.2133536425,-0.163810874690068
20037,15,50.4,4.5,2,3.5,87.7,25.2,4.55358,8.64999961853027,47.05,0.172292045,0.282572352,0.3413190655,0.189742398,-0.45781208984536603
20045,19,49.9,5.1,3.9,6.2,94.9,48.9,4.66262,6,41.55,0.14933662250000002,0.3686713355,0.339901819,0.130648544,1.6610633889412179
20051,19,50.3,4.6,0.9,1.5,92.3,31.8,4.64158,3.84999990463257,49.4,0.16263703499999999,0.29713030749999997,0.345745566,0.18045549949999998,1.070695481464049
20055,19,49.8,46.7,2.3,19,71.1,16.6,4.6644,4.59999990463257,54.9,0.2486578815,0.228931462,0.38014425399999996,0.12309997,-1.8901979843637946
20057,15,48.4,51.2,2.1,25,70.8,16.3,4.6826,3.75,55.55,0.239137579,0.229571967,0.3700575785,0.139235497,-1.7616862578073
20059,14,50.5,3.6,1.3,1.7,90.6,18.2,4.68467,9.25,56.6,0.2039140305,0.19122870449999999,0.39973613550000003,0.1919162615,1.226572440949366
20061,15,50.5,12.4,18.4,7.6,89.4,19,4.66369,7.69999980926514,58.75,0.2422883355,0.2792516035,0.341643118,0.11200649650000001,0.8466723011621593
20079,10,51.2,10.8,1.6,4.8,89.6,26.1,4.66721,7.40000009536743,56.65,0.19649556749999997,0.188792292,0.375681476,0.22408684950000002,0.91021141343856
20091,18,51.2,7.2,4.3,8.2,95.5,51.8,4.86549,6.59999990463257,58.85,0.2062152265,0.1891620185,0.430996995,0.15993710799999997,3.6848536455699
20099,15,50.5,4,4.7,1.5,87,17.9,4.59582,9.30000019073486,56.7,0.18724760099999999,0.1873879615,0.385110984,0.2269310325,-0.16011206843360504
20103,17,46.9,5.7,9.4,3.1,91.7,29.3,4.78017,8.30000019073486,53.45,0.1964550585,0.183050052,0.44529697199999996,0.162137461,2.30183333671061
20111,14,51.1,20.1,2.4,9.1,85.7,24.4,4.57931,6.40000009536743,47.15,0.1833865885,0.276611226,0.3533924305,0.17327353599999998,-0.5123950070902731
20113,12,50.9,3.5,1,1.8,87,25.6,4.72433,5.09999990463257,63.05,0.182398281,0.186475332,0.381247154,0.237405894,1.064894701486997
20121,14,50.6,2.5,1.3,0.7,93,23.2,4.7758,8.05000019073486,63.1,0.20997540750000002,0.1643564455,0.43014417349999995,0.18278400949999998,2.45508008086148
20125,11,50.9,5.2,5.8,2,85.7,17.2,4.63302,10.3999996185303,52.2,0.184032733,0.197533238,0.3739054505,0.2312388025,-0.0004106197862900063
20149,14,50.4,4.4,1.1,4.5,92.8,28.6,4.75478,5.55000019073486,63.25,0.22942373,0.189987627,0.3915418505,0.17202664299999998,2.2247242346841247
20155,13,49.9,8.1,3,2.4,88.8,19.3,4.6268,6.15000009536743,53.7,0.1840704555,0.1923646895,0.382761471,0.22783989500000001,0.405067272697987
20161,18,47.9,6.5,6.4,6.5,95.5,44.1,4.60034,4.84999990463257,39.9,0.1449317985,0.472287593,0.2632282385,0.104269421,1.157341817350717
20169,15,50.2,9.7,3.3,5.4,88,24.1,4.65481,5.94999980926514,51.85,0.191937858,0.203245659,0.3917086635,0.198256387,0.5521288995861358
20173,15,50.6,13,9.3,7.6,87.9,27.9,4.67696,8.75,50.35,0.21143060599999997,0.21587305450000002,0.3940434665,0.162710131,0.748278663880598
20175,11,48.5,56.6,3.4,31.8,65.9,13.5,4.64216,5,56.35,0.25140060399999997,0.24397816249999998,0.363583857,0.12026130049999999,-2.881811284998411
20177,15,51.7,10.8,8.6,4.2,90.4,28.5,4.67187,6.90000009536743,49.75,0.1930580705,0.196500195,0.39523794599999995,0.2017238685,1.074572797781496
20191,15,50.1,4.5,1,0.4,91.1,18,4.67034,9,56.45,0.200865603,0.1735601345,0.40245499799999995,0.2104615615,1.1649361613473
20209,15,50.7,26.4,25.2,14.1,78.3,15.2,4.57209,10.6999998092651,41.25,0.2206998395,0.21873739750000004,0.390316322,0.1524413665,-1.690668183917511
21009,10,51.5,2.6,3.9,1.3,77.2,15.1,4.56692,12,56.9,0.1861766495,0.182181546,0.40558397749999997,0.2127324155,-1.904868761206051
21015,18,50.5,3.5,2.5,4.5,90.8,29.2,4.82339,9.10000038146973,58.65,0.2232673965,0.18421244250000002,0.4344750155,0.1436317305,2.578889977420501
21019,10,50.3,1.4,2.8,1.2,84.8,15.2,4.56575,8.60000038146973,48.8,0.164189669,0.1721175775,0.4223209105,0.229155828,-0.7765871750029927
21029,11,50.5,1.4,0.7,1,83.7,11.1,4.70565,10.75,58.25,0.195259961,0.18612650549999998,0.4385891995000001,0.168473952,0.3920753098233351
21035,12,51.8,2.4,3.7,3.8,84.1,28.2,4.57272,8.35000038146973,49.95,0.1387157655,0.308647201,0.3346320175,0.20779440500000002,-0.8150943652875909
21037,22,51,1.7,2.5,1.6,86.9,25.9,4.69207,10.1499996185303,48.55,0.176045381,0.22398465650000002,0.40665847899999996,0.18038338,0.7423874091214351
21043,8,50.2,1.2,0.5,0.2,73.5,8.7,4.53734,12.3999996185303,57.15,0.1792063075,0.194947253,0.400886818,0.2125310455,-2.7415613827286602
21047,12,49.3,6.1,21.2,2.8,84.8,13.8,4.55757,12.1499996185303,53.25,0.22768524950000002,0.2720563015,0.338060132,0.14243070600000002,-0.8545620826206948
21059,13,51.5,2.6,4.8,1.7,87.3,18.5,4.6272,9.10000038146973,51.75,0.191262644,0.1905237755,0.4016787575,0.2031237415,0.18399184311327
21067,11,50.8,6.9,14.5,8.6,88.4,38.7,4.67306,7.84999990463257,44.65,0.166061975,0.2633799605,0.40518554900000003,0.1526076075,0.786065157683492
21071,9,51.1,0.6,0.7,0.2,70.3,11.6,4.45509,11.5,53.4,0.17153583,0.187102049,0.4294309165,0.19901170499999996,-4.00536191686835
21073,11,51.6,2.8,10.4,3.5,84.9,27.1,4.66751,8.80000019073486,47.4,0.16951079600000002,0.196260176,0.4213000245,0.2017622735,0.20842086056917922
21083,11,51,5.7,4.3,3.4,79.3,13.7,4.52678,9.80000019073486,57.15,0.187974093,0.17933972,0.39368280050000004,0.2251617595,-1.972654949947417
21085,8,49.3,1,1,0.1,74.7,9.4,4.51718,14.4499998092651,59.45,0.185476123,0.177848456,0.41191427799999997,0.21295198550000002,-2.7538235533805997
21089,9,51.6,0.8,0.7,1,78.9,15,4.59323,9.55000019073486,54.75,0.1743320565,0.1657449275,0.4129681205,0.23639644999999998,-1.399198215964188
21093,8,50.1,5,11.6,4.2,87.6,18.9,4.67064,9.80000019073486,56,0.20053506200000001,0.21697453449999998,0.40989384149999997,0.157946707,0.643056315279872
21101,9,51.7,1.9,7.8,1,82.3,14.5,4.61509,10.3000001907349,54.8,0.183699231,0.1823242445,0.41861358,0.201581795,-0.68107328175436
21107,9,51.4,1.6,6.6,1.1,80.1,13.7,4.5845,9.14999961853027,55.95,0.180030834,0.17736607850000002,0.4149305085,0.215061479,-1.3025052284168122
21111,15,51.7,4.4,20.8,6.2,87.6,29.2,4.6497,10.25,45.95,0.17997317000000002,0.203056227,0.41498638499999996,0.1886166965,0.44344817768640316
21115,5,50.8,0.5,0.2,0.5,68.6,10.5,4.46517,10.8500003814697,54.3,0.17340642350000002,0.181004561,0.4257164295,0.20817728900000002,-4.16414897944419
21117,20,50.6,2.6,4.6,2.9,87.8,27.5,4.71304,10,49.7,0.19487864900000001,0.204767383,0.42257698349999995,0.16331957149999998,1.0772145483602111
21125,9,51,1.2,0.7,0.9,74.9,12.3,4.55341,10.4499998092651,55.95,0.190090434,0.1857565595,0.424090484,0.18694847450000002,-2.378480134481334
21133,7,50.7,0.5,0.3,0.2,71.3,11.4,4.46259,11,52.05,0.16931513750000002,0.17934576800000002,0.42901550250000003,0.20963426500000001,-3.7839434419091598
21141,11,51.1,2.4,6.6,1.8,75.6,10.5,4.52208,10.3500003814697,57.5,0.1895470105,0.1787523255,0.40161523450000003,0.21690793400000002,-2.57218183778686
21145,12,52,2.1,11,1.9,86.5,21.4,4.63062,8.69999980926514,56.15,0.17493555500000002,0.1705849435,0.41230258049999996,0.23075314800000002,0.096652127908605
21151,7,51.4,2.2,4.4,2.6,84.2,26.2,4.62298,8.69999980926514,46.7,0.168860671,0.27190998,0.3852588815,0.16220124749999998,-0.3210041466239141
21157,14,50.8,1.1,0.2,1.1,84.7,14.9,4.64551,10.6999998092651,60.75,0.159525466,0.159174897,0.40944518150000003,0.261101472,-0.031276722706625106
21163,10,49.9,3,3.3,1.7,85.4,10,4.63013,12.5500001907349,58.5,0.21343626650000003,0.2024277315,0.4164971385,0.15316845399999995,-0.07293688854242
21173,11,51.2,2.5,2.8,1.1,75.1,14.8,4.5123,11.9499998092651,51.95,0.191389818,0.184369157,0.4225599765,0.18792875099999998,-2.74037135557633
21177,11,49.5,1.2,4.5,0.6,79.7,11.8,4.56198,10.6000003814697,55.7,0.16746686500000002,0.183300669,0.412818683,0.2254237685,-1.577144769585997
21179,21,50.8,2,5,1.4,84.9,16,4.63757,11.9499998092651,54.45,0.2031605195,0.186713608,0.42588291149999996,0.17123846250000002,-0.0769787401733508
21183,8,50,3.5,0.8,0.8,75.3,9.3,4.55816,9.35000038146973,55.6,0.1941704095,0.1797990945,0.3969743505000001,0.215208096,-2.273231071107574
21185,14,47.4,3.5,4.3,3.5,91.5,38.6,4.91251,8.25,61,0.21757208150000001,0.16115898,0.465134531,0.1471722335,3.53336402259321
21193,10,50.5,0.6,1.5,0.5,67.2,11.3,4.43283,10.8999996185303,48.65,0.16684938900000001,0.18733115050000002,0.4394863805,0.194385369,-4.68232212829542
21195,8,51,0.7,0.5,0.7,71.1,12,4.49676,9.69999980926514,55.25,0.16848860100000002,0.1823705115,0.43491489250000004,0.202447557,-3.4882069712868997
21199,7,51.2,2.1,1.2,1.2,76,14.6,4.50213,10.3999996185303,56.9,0.176739886,0.1723780205,0.41177580150000004,0.227173564,-2.7023826788332803
21205,10,51.4,1.3,1.5,1.2,73.2,23.1,4.47936,9,41.7,0.151598219,0.31928598,0.3472234145,0.1702375895,-3.33922672980498
21209,11,50.7,4.2,5.2,2.9,87.5,27.4,4.76299,9.39999961853027,56.85,0.21143094499999998,0.201107953,0.4348244735,0.13797028649999998,1.508379492136985
21211,12,51.9,9.1,7.5,6.1,83.4,22.8,4.73715,9.14999961853027,58.25,0.19298088200000002,0.1849483415,0.42737468749999996,0.18139393050000002,0.647367754144541
21217,12,51.7,1.8,5,1.8,74.6,17,4.55091,10.3000001907349,50.35,0.173698594,0.21405463349999998,0.37720588349999995,0.221998361,-2.447288773167677
21227,13,51.1,4.5,9.1,8.1,85,28.4,4.62795,9.44999980926514,46.25,0.176967807,0.2751652835,0.3781857475,0.15708103899999998,-0.1536877229947361
21235,7,51.4,0.9,0.6,0.5,71.3,10.7,4.44182,11.1000003814697,48.55,0.1833392305,0.21000298250000002,0.3919924595,0.2017885855,-3.9819310740876
22001,18,51.2,1.7,18.1,0.7,71.1,11.2,4.59053,6.5,52.3,0.212614656,0.2061374895,0.3892432235,0.177309496,-2.594355249121665
22003,14,43.8,1.3,23.2,2.8,72.2,9,4.56761,9.75,47.2,0.176167652,0.20273070250000003,0.4289638244999999,0.180083337,-2.647919360706132
22005,22,50.6,4.7,22.2,2.6,88.5,22.8,4.80277,6.40000009536743,57.2,0.224990945,0.19919323900000002,0.427011835,0.13391817400000003,2.03750334825745
22007,12,51.1,2.1,30.5,0.4,69.9,9.8,4.65021,9.05000019073486,51.1,0.184429068,0.2012378095,0.41117669449999994,0.19069512600000002,-2.205373231397428
22009,14,49.9,1.4,29.5,1,70,10.4,4.52887,7.75,48.4,0.18835667849999999,0.198342361,0.4011031655,0.198148991,-3.34704024344245
22011,11,49,2.8,13.1,1.8,83.4,15.1,4.64743,7.65000009536743,57.3,0.1995258505,0.19747060700000002,0.4038186035,0.184992908,-0.20787780960361713
22015,16,50.8,6,20.9,3.8,86.6,21.3,4.70165,5.75,50.05,0.201262112,0.21945830100000002,0.3954995415,0.16908541050000003,0.788729978750714
22017,13,52.5,2.4,47.2,2.2,85.6,21,4.57392,7.44999980926514,39.6,0.19030796,0.21608277850000002,0.389249638,0.19021555950000002,-0.578767120031932
22019,15,51.2,2.6,24.8,2.2,82.2,20,4.63809,6.59999990463257,49.45,0.196678125,0.216732822,0.39422029300000005,0.178100692,-0.47682099038471204
22029,10,49.7,1,40.9,0.8,70.1,13.1,4.44309,10.6499996185303,38.75,0.19419144900000002,0.19770824600000003,0.39295301349999995,0.20126284650000004,-4.14973565220075
22031,12,51.7,2.5,39.2,1.2,76.6,11.1,4.56691,8.14999961853027,45.3,0.1901543285,0.18421195699999998,0.40400024999999995,0.20806868,-1.9949194384549709
22033,15,52,3.7,45.3,4.8,87.7,33.2,4.66506,6.55000019073486,40.85,0.181620745,0.26906971949999997,0.376058959,0.15944560000000002,0.604858167027629
22037,9,46.2,1,44.9,1,77.2,12.7,4.60361,7.84999990463257,43.25,0.1580193995,0.19702735999999998,0.44041549950000003,0.19349445000000004,-1.555125563101726
22039,18,49.6,2.3,28.3,1.9,66.9,10.9,4.51787,8,49.95,0.20711661250000002,0.208847328,0.38488518000000005,0.18330727300000002,-3.91666580208526
22041,14,51.5,0.9,31.5,0.2,70.3,12,4.55121,10.75,48.45,0.1999100295,0.184613669,0.38024910800000006,0.219111606,-3.0891090904364127
22043,11,44,4.2,15.6,2.1,81.7,11.6,4.58284,7.44999980926514,49,0.177857395,0.1981310945,0.43716773950000004,0.17386361349999999,-1.0784480447728
22045,13,51.2,3.1,32,3.4,75.9,13.9,4.62682,7.15000009536743,47.75,0.2110634785,0.20765310750000002,0.3956142565,0.17094587250000004,-1.528782177727225
22047,23,49,2,49.3,1.2,71.7,10.7,4.63303,9.80000019073486,38.65,0.171259052,0.2155710825,0.42775869899999996,0.172966551,-2.099273541961251
22051,14,51.4,12.4,26.3,11.2,82.9,22.9,4.67306,6.44999980926514,45.2,0.17338135699999999,0.2062158865,0.4132375225,0.193751232,-0.038525581825503
22053,15,51,1.7,17.3,1.2,77,11.9,4.64834,5.94999980926514,53.3,0.205247169,0.19326465299999998,0.3889299645,0.19810450599999999,-1.158727109051236
22055,22,51.2,3.9,25.8,4,84.2,27.5,4.68595,5.30000019073486,45.65,0.18963368,0.24896443,0.3983892175,0.148457598,0.27925012387565795
22057,17,50.9,3.8,13.2,2.2,73.8,15,4.69973,4.80000019073486,53.95,0.1888880585,0.2185824885,0.403078235,0.1751621355,-1.148619739275351
22061,12,51.2,2.5,40.5,4.8,85.7,32.7,4.56799,7.80000019073486,36.05,0.1572711115,0.36167632950000006,0.31119637099999997,0.157646132,-0.620301602962203
22063,15,50.5,3,5.1,2,83.2,17,4.73705,6.5,55.95,0.21647869199999997,0.20669692499999998,0.4144945535,0.14753528350000003,0.616429397864781
22067,7,52.1,0.9,46.9,0.3,74.7,10.5,4.50157,14.1000003814697,43.2,0.19131094450000002,0.19071830299999998,0.391830727,0.211561926,-2.90262408002024
22069,12,52.3,1.9,41.4,1,80.3,21.2,4.48814,8,42.35,0.1913909765,0.2612703265,0.34658794400000004,0.18861400050000002,-2.191060709399071
22071,20,51.6,5.2,60.2,5.7,84.7,32.2,4.5588,8.25,33.65,0.1636831205,0.25528006849999996,0.4050190209999999,0.16284797950000002,-0.8578298082238234
22073,11,52.2,1.8,36.6,1.5,84.5,23.7,4.60001,7.19999980926514,43.3,0.202094993,0.2283309665,0.382628463,0.172261216,-0.4949853486494069
22075,18,49.8,4.6,20.5,2.5,82.1,18.1,4.75431,6.19999980926514,57.6,0.214313731,0.1987667625,0.4151327945,0.1578850485,0.6160402115132879
22077,14,51.5,2.2,36.3,2.1,80.3,17.6,4.63748,7.59999990463257,48.85,0.18609580850000002,0.180512138,0.3988146535,0.22243056850000004,-0.7674943642123669
22079,14,51.8,2.6,32,2,81.9,18.7,4.60357,6.59999990463257,45.95,0.20063263850000002,0.20132947750000002,0.3941101755,0.19038815899999997,-0.850856590185806
22085,15,50.4,3.4,16.6,1.4,79.1,10.9,4.53263,7.44999980926514,52.25,0.189070393,0.1831661455,0.37545805,0.238926859,-1.946875616700854
22087,18,49.4,9.2,17.7,4.5,80.7,11.6,4.58065,6.69999980926514,49.7,0.1957740455,0.242536939,0.4071013255,0.1390281665,-1.249249556474036
22089,18,50.6,5,26.6,2.8,85.8,21.2,4.78569,6.55000019073486,53.75,0.20733601900000004,0.19919179999999997,0.4333199195,0.1463983495,1.4698911256657141
